"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2954,      -2.582643739,      0.7691066254,      0.4056910002,       4.417863394,      -2.572191351
          0,           0,        2955,      -2.583979154,      0.7677914708,      0.4040847545,       4.416687016,      -2.572580137
          0,           0,        2956,       -2.58529374,      0.7664912861,      0.4024925959,       4.415519428,      -2.572986009
          0,           0,        2957,      -2.586587914,      0.7652056908,      0.4009146267,       4.414360409,       -2.57340713
          0,           0,        2958,      -2.587862077,      0.7639342183,      0.3993509089,       4.413209791,      -2.573840207
          0,           0,        2959,      -2.589116656,      0.7626764744,        0.39780147,       4.412067383,       -2.57428614
          0,           0,        2960,      -2.590352073,      0.7614320033,      0.3962663053,       4.410933027,      -2.574746971
          0,           0,        2961,      -2.591568762,      0.7602003978,      0.3947453816,       4.409806554,      -2.575218842
          0,           0,        2962,      -2.592767164,      0.7589812504,      0.3932386361,       4.408687805,      -2.575699261
          0,           0,        2963,      -2.593947712,      0.7577741251,      0.3917459785,       4.407576648,      -2.576193844
          0,           0,        2964,      -2.595110878,      0.7565787134,      0.3902673005,       4.406472882,      -2.576697109
          0,           0,        2965,      -2.596257118,      0.7553946545,      0.3888024694,       4.405376348,      -2.577209174
          0,           0,        2966,      -2.597386877,      0.7542215536,      0.3873513252,       4.404286914,      -2.577729272
          0,           0,        2967,      -2.598500626,      0.7530591262,      0.3859137012,       4.403204406,      -2.578260351
          0,           0,        2968,      -2.599598834,      0.7519070687,      0.3844894149,       4.402128647,      -2.578798152
          0,           0,        2969,      -2.600681953,      0.7507650387,       0.383078262,       4.401059498,      -2.579342294
          0,           0,        2970,      -2.601750439,      0.7496327407,      0.3816800303,       4.399996808,      -2.579896327
          0,           0,        2971,      -2.602804735,      0.7485098338,      0.3802944968,       4.398940448,      -2.580455973
          0,           0,        2972,      -2.603845281,      0.7473960209,      0.3789214301,       4.397890284,      -2.581022158
          0,           0,        2973,      -2.604872514,      0.7462910128,      0.3775605904,       4.396846183,      -2.581594161
          0,           0,        2974,      -2.605886866,      0.7451945283,      0.3762117325,       4.395808014,      -2.582168928
          0,           0,        2975,      -2.606888748,       0.744106257,      0.3748746041,       4.394775675,      -2.582751929
          0,           0,        2976,      -2.607878585,      0.7430259665,      0.3735489536,       4.393749023,      -2.583335912
          0,           0,        2977,       -2.60885678,      0.7419533824,      0.3722345191,       4.392727944,      -2.583931409
          0,           0,        2978,       -2.60982374,      0.7408882811,      0.3709310453,       4.391712305,       -2.58452868
          0,           0,        2979,      -2.610779874,      0.7398304737,      0.3696382801,       4.390701954,      -2.585129438
          0,           0,        2980,      -2.611725558,      0.7387797198,      0.3683559666,       4.389696786,       -2.58573283
          0,           0,        2981,      -2.612661161,      0.7377357867,      0.3670838503,       4.388696695,      -2.586341566
          0,           0,        2982,      -2.613587032,      0.7366984106,      0.3658216765,       4.387701602,      -2.586952693
          0,           0,        2983,      -2.614503525,      0.7356673952,      0.3645691953,       4.386711393,      -2.587566345
          0,           0,        2984,      -2.615410982,      0.7346425365,      0.3633261634,       4.385725966,      -2.588180361
          0,           0,        2985,      -2.616309733,      0.7336236382,      0.3620923367,       4.384745222,      -2.588797498
          0,           0,        2986,      -2.617200094,      0.7326104932,      0.3608674775,       4.383769077,      -2.589417735
          0,           0,        2987,      -2.618082363,      0.7316028888,      0.3596513461,       4.382797457,      -2.590037344
          0,           0,        2988,       -2.61895686,      0.7306007097,      0.3584437166,       4.381830232,      -2.590657395
          0,           0,        2989,      -2.619823868,      0.7296037542,      0.3572443623,       4.380867328,      -2.591280303
          0,           0,        2990,      -2.620683682,      0.7286119053,      0.3560530675,       4.379908619,      -2.591903362
          0,           0,        2991,      -2.621536571,      0.7276249952,      0.3548696174,       4.378954031,      -2.592527431
          0,           0,        2992,      -2.622382791,      0.7266428646,      0.3536938064,       4.378003485,      -2.593152456
          0,           0,        2993,      -2.623222586,      0.7256653491,      0.3525254292,       4.377056915,      -2.593776205
          0,           0,        2994,      -2.624056195,      0.7246923007,      0.3513642917,       4.376114245,      -2.594401875
          0,           0,        2995,      -2.624883841,        0.72372355,      0.3502102025,       4.375175422,      -2.595028311
          0,           0,        2996,      -2.625705749,      0.7227589826,      0.3490629763,       4.374240358,      -2.595653468
          0,           0,        2997,      -2.626522136,      0.7217984747,      0.3479224362,       4.373308982,      -2.596276766
          0,           0,        2998,      -2.627333196,      0.7208418754,      0.3467884069,       4.372381241,      -2.596901693
          0,           0,        2999,      -2.628139133,       0.719889094,      0.3456607219,       4.371457051,      -2.597529966
          0,           0,        3000,      -2.628940133,      0.7189400035,      0.3445392188,       4.370536353,      -2.598156695
          0,           0,        3001,      -2.629736385,      0.7179945184,      0.3434237405,       4.369619063,      -2.598781215
          0,           0,        3002,      -2.630528074,      0.7170525686,      0.3423141364,       4.368705091,      -2.599403849
          0,           0,        3003,      -2.631315356,      0.7161140312,      0.3412102601,       4.367794395,      -2.600024379
